Timestamp,TP9,AF7,AF8,TP10
1777374290.9083874,-0.48828125,0.0,0.0,-0.48828125
1777374290.9122937,0.0,0.0,-0.48828125,0.0
1777374290.9162,0.0,-0.9765625,1.953125,1.46484375
1777374290.9201062,-0.9765625,0.48828125,-7.32421875,-4.39453125
1777374290.9240124,4.8828125,-5.37109375,23.92578125,20.99609375
1777374290.9279187,18.06640625,-17.08984375,15.625,42.48046875
1777374290.931825,14.16015625,-18.06640625,-41.9921875,4.39453125
1777374290.9357312,-22.4609375,-13.671875,-24.90234375,-39.55078125
1777374290.9396374,-28.3203125,-9.27734375,-15.13671875,-29.296875
1777374290.9435437,0.48828125,-8.7890625,-13.671875,30.76171875
1777374290.94745,32.71484375,-10.25390625,-11.71875,57.6171875
1777374290.9513562,33.69140625,-10.25390625,-15.625,18.06640625
1777374290.9552624,-11.71875,-14.6484375,-15.13671875,-44.921875
1777374290.9591687,-7.8125,-16.6015625,-13.671875,-33.203125
1777374290.963075,26.3671875,-9.765625,-11.23046875,48.828125
1777374290.9669812,41.015625,-6.34765625,-8.7890625,74.21875
1777374290.9708874,46.38671875,-5.859375,-12.20703125,30.2734375
1777374290.9747937,19.04296875,-5.859375,-12.6953125,-32.71484375
1777374290.9787,4.8828125,-7.32421875,-12.6953125,-41.50390625
1777374290.9826062,23.4375,-6.34765625,-10.7421875,23.4375
1777374290.9865124,26.3671875,-3.90625,-5.37109375,75.68359375
1777374290.9904187,29.78515625,-6.8359375,-2.44140625,57.12890625
1777374290.994325,10.7421875,-5.37109375,-0.48828125,-17.578125
1777374290.9982312,-13.18359375,-3.41796875,-3.41796875,-37.59765625
1777374291.0021374,8.7890625,-5.859375,-6.8359375,21.484375
1777374291.0060437,33.69140625,-2.44140625,-6.34765625,66.40625
1777374291.00995,45.41015625,-6.34765625,-5.859375,47.36328125
1777374291.0138562,17.578125,-6.34765625,-12.6953125,-20.5078125
1777374291.0177624,-6.8359375,-2.44140625,-13.18359375,-40.52734375
1777374291.0216687,21.97265625,-3.90625,-5.859375,23.92578125
1777374291.025575,34.1796875,-0.48828125,0.48828125,64.94140625
1777374291.0294812,24.4140625,5.37109375,0.0,44.43359375
1777374291.0333874,27.34375,11.71875,0.9765625,47.8515625
1777374291.0372937,44.921875,9.765625,0.0,83.0078125
1777374291.0412,38.0859375,6.8359375,-7.32421875,48.33984375
1777374291.0451062,4.8828125,7.32421875,-12.6953125,-31.73828125
1777374291.0490124,19.04296875,12.6953125,-2.9296875,-20.5078125
1777374291.0529187,44.921875,15.625,-0.9765625,43.45703125
1777374291.056825,51.7578125,20.5078125,-1.953125,80.56640625
1777374291.0607312,34.66796875,21.484375,4.39453125,24.90234375
1777374291.0646374,3.41796875,14.6484375,2.44140625,-41.9921875
1777374291.0685437,12.6953125,15.13671875,-3.90625,4.39453125
1777374291.07245,29.78515625,11.71875,-6.34765625,63.96484375
1777374291.0763562,39.55078125,8.30078125,-3.41796875,73.73046875
1777374291.0802624,15.625,7.8125,-1.953125,26.3671875
1777374291.0841687,-13.671875,4.8828125,-4.8828125,-41.015625
1777374291.088075,1.953125,10.25390625,-7.8125,-15.13671875
1777374291.0919812,14.6484375,10.7421875,-12.6953125,63.4765625
1777374291.0958874,22.94921875,11.23046875,-9.765625,74.70703125
1777374291.0997937,12.6953125,11.71875,-1.953125,9.765625
1777374291.1037,-9.27734375,1.46484375,-2.44140625,-48.33984375
1777374291.1076062,3.41796875,-4.8828125,-4.8828125,-16.11328125
1777374291.1115124,20.5078125,-1.46484375,-0.48828125,44.43359375
1777374291.1154187,29.78515625,-4.39453125,-1.46484375,55.6640625
1777374291.119325,28.3203125,-6.8359375,-4.8828125,16.11328125
1777374291.1232312,3.41796875,1.46484375,-4.39453125,-57.12890625
1777374291.1271374,12.6953125,3.90625,-4.39453125,-38.0859375
1777374291.1310437,37.109375,0.9765625,-3.41796875,55.6640625
1777374291.13495,37.109375,-0.9765625,-0.9765625,77.63671875
1777374291.1388562,36.1328125,3.90625,-3.41796875,31.73828125
1777374291.1427624,-5.859375,11.23046875,-13.18359375,-36.62109375
1777374291.1466687,-8.30078125,13.18359375,-17.578125,-19.04296875
1777374291.150575,33.203125,20.5078125,-20.99609375,41.015625
1777374291.1544812,62.5,27.83203125,-28.3203125,55.6640625
1777374291.1583874,42.96875,34.66796875,-27.34375,26.3671875
1777374291.1622937,-23.4375,40.0390625,-36.1328125,-50.78125
1777374291.1662,-50.29296875,37.59765625,-53.22265625,-74.21875
1777374291.1701062,-35.15625,37.109375,-48.828125,-11.71875
1777374291.1740124,-15.625,38.57421875,-41.9921875,36.62109375
1777374291.1779187,-19.53125,41.015625,-44.43359375,-4.8828125
1777374291.181825,-38.57421875,37.59765625,-42.96875,-68.84765625
1777374291.1857312,-34.1796875,40.0390625,-40.52734375,-72.265625
1777374291.1896374,-3.90625,51.7578125,-45.41015625,-23.4375
1777374291.1935437,19.53125,57.12890625,-40.52734375,26.85546875
1777374291.19745,25.87890625,54.19921875,-36.62109375,-7.32421875
1777374291.2013562,7.8125,53.22265625,-41.9921875,-86.9140625
1777374291.2052624,8.7890625,55.17578125,-39.0625,-91.796875
1777374291.2091687,36.1328125,55.6640625,-38.57421875,-20.01953125
1777374291.213075,48.33984375,56.640625,-41.50390625,27.34375
1777374291.2169812,44.921875,58.59375,-44.921875,0.0
1777374291.2208874,-0.9765625,55.6640625,-48.33984375,-67.87109375
1777374291.2247937,-12.20703125,55.17578125,-49.8046875,-97.65625
1777374291.2287,19.53125,57.6171875,-47.8515625,-25.87890625
1777374291.2326062,48.828125,51.7578125,-45.41015625,19.04296875
1777374291.2365124,79.1015625,53.22265625,-46.875,-15.625
1777374291.2404187,69.3359375,56.15234375,-49.31640625,-82.03125
1777374291.244325,58.59375,58.10546875,-50.29296875,-101.07421875
1777374291.2482312,69.82421875,61.5234375,-49.31640625,-37.109375
1777374291.2521374,62.98828125,60.546875,-47.36328125,23.4375
1777374291.2560437,50.78125,64.453125,-32.2265625,28.3203125
1777374291.25995,23.4375,68.359375,-26.3671875,-23.4375
1777374291.2638562,19.53125,71.2890625,-30.2734375,-51.26953125
1777374291.2677624,57.6171875,66.89453125,-31.25,-26.85546875
1777374291.2716687,72.265625,62.5,-34.1796875,10.7421875
1777374291.275575,79.1015625,59.5703125,-34.66796875,18.06640625
1777374291.2794812,73.2421875,52.734375,-32.2265625,-32.71484375
1777374291.2833874,41.9921875,49.31640625,-28.80859375,-76.171875
1777374291.2872937,52.24609375,45.41015625,-24.4140625,-37.59765625
1777374291.2912,62.98828125,45.41015625,-17.578125,30.76171875
1777374291.2951062,64.453125,40.52734375,-14.6484375,34.66796875
1777374291.2990124,50.78125,40.52734375,-16.11328125,-17.578125
1777374291.3029187,30.2734375,43.45703125,-15.625,-53.7109375
1777374291.306825,49.8046875,41.50390625,-9.765625,-12.20703125
