Timestamp,TP9,AF7,AF8,TP10
1777370742.622874,0.0,0.0,0.0,0.0
1777370742.6267803,0.0,0.0,0.0,0.0
1777370742.6306865,0.0,0.0,0.0,0.0
1777370742.6345928,0.0,0.0,0.0,0.0
1777370742.638499,0.0,0.0,0.0,0.0
1777370742.6424053,0.0,0.0,0.0,0.0
1777370742.6463115,0.0,0.0,0.0,0.0
1777370742.6502178,0.0,0.0,0.0,0.0
1777370742.654124,0.0,0.0,0.0,0.0
1777370742.6580303,0.0,0.0,0.0,0.0
1777370742.6619365,0.0,0.0,0.0,0.0
1777370742.6658428,0.0,0.0,0.0,0.0
1777370742.669749,0.0,0.0,0.0,0.0
1777370742.6736553,0.0,0.0,0.0,0.0
1777370742.6775615,0.0,0.0,0.0,0.0
1777370742.6814678,0.0,0.0,0.0,0.0
1777370742.685374,0.0,0.0,0.0,0.0
1777370742.6892803,0.0,0.0,0.0,0.0
1777370742.6931865,0.0,0.0,0.0,0.0
1777370742.6970928,0.0,0.0,0.0,0.0
1777370742.700999,0.0,0.0,0.0,0.0
1777370742.7049053,0.0,0.0,0.0,0.0
1777370742.7088115,0.0,0.0,0.0,0.0
1777370742.7127178,0.0,0.0,0.0,0.0
1777370742.716624,0.0,0.0,0.0,0.0
1777370742.7205303,0.0,0.0,0.0,0.0
1777370742.7244365,0.0,0.0,0.0,0.0
1777370742.7283428,0.0,0.0,0.0,0.0
1777370742.732249,0.0,0.0,0.0,0.0
1777370742.7361553,0.0,0.0,0.0,0.0
1777370742.7400615,0.0,0.0,0.0,0.0
1777370742.7439678,0.0,0.0,0.0,0.0
1777370742.747874,0.0,0.0,0.0,0.0
1777370742.7517803,0.0,0.0,0.0,0.0
1777370742.7556865,0.0,0.0,0.0,0.0
1777370742.7595928,0.0,0.0,0.0,0.0
1777370742.763499,0.0,0.0,0.0,0.0
1777370742.7674053,0.0,0.0,0.0,0.0
1777370742.7713115,0.0,0.0,0.0,0.0
1777370742.7752178,0.0,0.0,0.0,0.0
1777370742.779124,0.0,0.0,0.0,0.0
1777370742.7830303,0.0,0.0,0.0,0.0
1777370742.7869365,0.0,0.0,0.0,0.0
1777370742.7908428,0.0,0.0,0.0,0.0
1777370742.794749,0.0,0.0,0.0,0.0
1777370742.7986553,0.0,0.0,0.0,0.0
1777370742.8025615,0.0,0.0,0.0,0.0
1777370742.8064678,0.0,0.0,0.0,0.0
1777370742.810374,0.0,0.0,0.0,0.0
1777370742.8142803,0.0,0.0,0.0,0.0
1777370742.8181865,0.0,0.0,0.0,0.0
1777370742.8220928,0.0,0.0,0.0,0.0
1777370742.825999,0.0,0.0,0.0,0.0
1777370742.8299053,0.0,0.0,0.0,0.0
1777370742.8338115,0.0,0.0,0.0,0.0
1777370742.8377178,0.0,0.0,0.0,0.0
1777370742.841624,0.0,0.0,0.0,0.0
1777370742.8455303,0.0,0.0,0.0,0.0
1777370742.8494365,0.0,0.0,0.0,0.0
1777370742.8533428,0.0,0.0,0.0,0.0
1777370742.857249,0.0,0.0,0.0,0.0
1777370742.8611553,0.0,0.0,0.0,0.0
1777370742.8650615,0.0,0.0,0.0,0.0
1777370742.8689678,0.0,0.0,0.0,0.0
1777370742.872874,0.0,0.0,0.0,0.0
1777370742.8767803,0.0,0.0,0.0,0.0
1777370742.8806865,0.0,0.0,0.0,0.0
1777370742.8845928,0.0,0.0,0.0,0.0
1777370742.888499,0.0,0.0,0.0,0.0
1777370742.8924053,0.0,0.0,0.0,0.0
1777370742.8963115,0.0,0.0,0.0,0.0
1777370742.9002178,0.0,0.0,0.0,0.0
1777370742.904124,0.0,0.0,0.0,0.0
1777370742.9080303,0.0,0.0,0.0,0.0
1777370742.9119365,0.0,0.0,0.0,0.0
1777370742.9158428,0.0,0.0,0.0,0.0
1777370742.919749,0.0,0.0,0.0,0.0
1777370742.9236553,0.0,0.0,0.0,0.0
1777370742.9275615,0.0,0.0,0.0,0.0
1777370742.9314678,0.0,0.0,0.0,0.0
1777370742.935374,0.0,0.0,0.0,0.0
1777370742.9392803,0.0,0.0,0.0,0.0
1777370742.9431865,0.0,0.0,0.0,0.0
1777370742.9470928,0.0,0.0,0.0,0.0
1777370742.950999,0.0,0.0,0.0,0.0
1777370742.9549053,0.0,0.0,0.0,0.0
1777370742.9588115,0.0,0.0,0.0,0.0
1777370742.9627178,0.0,0.0,0.0,0.0
1777370742.966624,0.0,0.0,0.0,0.0
1777370742.9705303,0.0,0.0,0.0,0.0
1777370742.9744365,0.0,0.0,0.0,0.0
1777370742.9783428,0.0,0.0,0.0,0.0
1777370742.982249,0.0,0.0,0.0,0.0
1777370742.9861553,0.0,0.0,0.0,0.0
1777370742.9900615,0.0,0.0,0.0,0.0
1777370742.9939678,0.0,0.0,0.0,0.0
1777370742.997874,0.0,0.0,0.0,0.0
1777370743.0017803,0.0,0.0,0.0,0.0
1777370743.0056865,0.0,0.0,0.0,0.0
1777370743.0095928,0.0,0.0,0.0,0.0
1777370743.013499,0.0,0.0,0.0,0.0
1777370743.0174053,0.0,0.0,0.0,0.0
1777370743.0213115,0.0,0.0,0.0,0.0
1777370743.0252178,0.0,0.0,0.0,0.0
1777370743.029124,0.0,0.0,0.0,0.0
1777370743.0330303,0.0,0.0,0.0,0.0
1777370743.0369365,0.0,0.0,0.0,0.0
1777370743.0408428,0.0,0.0,0.0,0.0
1777370743.044749,0.0,0.0,0.0,0.0
1777370743.0486553,0.0,0.0,0.0,0.0
1777370743.0525615,0.0,0.0,0.0,0.0
1777370743.0564678,0.0,0.0,0.0,0.0
1777370743.060374,0.0,0.0,0.0,0.0
1777370743.0642803,0.0,0.0,0.0,0.0
1777370743.0681865,0.0,0.0,0.0,0.0
1777370743.0720928,0.0,0.0,0.0,0.0
1777370743.075999,0.0,0.0,0.0,0.0
1777370743.0799053,0.0,0.0,0.0,0.0
1777370743.0838115,0.0,0.0,0.0,0.0
1777370743.0877178,0.0,0.0,0.0,0.0
1777370743.091624,0.0,0.0,0.0,0.0
1777370743.0955303,0.0,0.0,0.0,0.0
1777370743.0994365,0.0,0.0,0.0,0.0
1777370743.1033428,0.0,0.0,0.0,0.0
1777370743.107249,0.0,0.0,0.0,0.0
1777370743.1111553,0.0,0.0,0.0,0.0
1777370743.1150615,0.0,0.0,0.0,0.0
1777370743.1189678,0.0,0.0,0.0,0.0
1777370743.122874,0.0,0.0,0.0,0.0
1777370743.1267803,0.0,0.0,0.0,0.0
1777370743.1306865,0.0,0.0,0.0,0.0
1777370743.1345928,0.0,0.0,0.0,0.0
1777370743.138499,0.0,0.0,0.0,0.0
1777370743.1424053,0.0,0.0,0.0,0.0
1777370743.1463115,0.0,0.0,0.0,0.0
1777370743.1502178,0.0,0.0,0.0,0.0
1777370743.154124,0.0,0.0,0.0,0.0
1777370743.1580303,0.0,0.0,0.0,0.0
1777370743.1619365,0.0,0.0,0.0,0.0
1777370743.1658428,0.0,0.0,0.0,0.0
